id,WallOffset,Xaxis,Yaxis,AVG_Lux,W01,W02,W03
8886,1.3,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
8887,1.3,7.051096,-143.857632,231.641,7.237111,7.079956,7.236377
8888,1.3,5.610921,-143.857632,283.71,5.84021,5.644294,5.839486
8889,1.3,4.170747,-143.857632,430.989,4.470853,4.211714,4.47015
8890,1.3,2.730572,-143.857632,725.77,3.164998,2.786973,3.164348
8891,1.3,1.290397,-143.857632,1342.023,2.047952,1.394313,2.047475
8892,1.3,15.692144,-142.15721,1101.290667,15.712563,15.803035,16.033201
8893,1.3,14.25197,-142.15721,610.565833,14.27332,14.372854,14.62562
8894,1.3,12.811795,-142.15721,383.934667,12.834287,12.94489,13.225058
8895,1.3,11.37162,-142.15721,267.374,11.395542,11.519967,11.834009
8896,1.3,9.931446,-142.15721,219.462,9.957209,10.099371,10.45627
8897,1.3,8.491271,-142.15721,208.533333,8.5195,8.685226,9.097891
8898,1.3,7.051096,-142.15721,223,7.082792,7.281292,7.769032
8899,1.3,5.610921,-142.15721,268.206,5.647851,5.89487,6.487857
8900,1.3,4.170747,-142.15721,381.950667,4.21648,4.542022,5.289134
8901,1.3,2.730572,-142.15721,600.0225,2.79417,3.264759,4.243323
8902,1.3,1.290397,-142.15721,1076.999333,1.408644,2.198987,3.490681
8903,1.4,15.592144,-145.458053,1106.541333,15.916231,15.693156,15.610907
8904,1.4,14.17197,-145.458053,590.662,14.526679,14.281917,14.191566
8905,1.4,12.751795,-145.458053,370.228333,13.143675,12.872643,12.772411
8906,1.4,11.33162,-145.458053,272.511333,11.769528,11.466059,11.35351
8907,1.4,9.911446,-145.458053,219.652667,10.407745,10.063294,9.934974
8908,1.4,8.491271,-145.458053,206.2675,9.063902,8.666202,8.516983
8909,1.4,7.071096,-145.458053,215.564667,7.74734,7.27805,7.099866
8910,1.4,5.650921,-145.458053,263.348,6.474722,5.905147,5.684275
8911,1.4,4.230747,-145.458053,365.924167,5.277932,4.561284,4.271729
8912,1.4,2.810572,-145.458053,580.159333,4.221955,3.282323,2.866729
8913,1.4,1.390397,-145.458053,1085.186667,3.439045,2.185354,1.490772
8914,1.4,15.592144,-143.857632,1376.174,15.683233,15.611336,15.682485
8915,1.4,14.17197,-143.857632,713.491,14.271013,14.191963,14.270265
8916,1.4,12.751795,-143.857632,413.30625,12.860544,12.772768,12.859797
8917,1.4,11.33162,-143.857632,287.424,11.452474,11.353818,11.45173
8918,1.4,9.911446,-143.857632,236.363,10.047813,9.935217,10.04707
8919,1.4,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
8920,1.4,7.071096,-143.857632,231.641,7.256629,7.099906,7.255895
8921,1.4,5.650921,-143.857632,283.71,5.878726,5.684138,5.878002
8922,1.4,4.230747,-143.857632,405.9025,4.527026,4.271295,4.526321
8923,1.4,2.810572,-143.857632,686.883,3.234547,2.865711,3.233892
8924,1.4,1.390397,-143.857632,1342.023,2.112918,1.488095,2.11242
8925,1.4,15.592144,-142.25721,1101.290667,15.611659,15.693156,15.915494
8926,1.4,14.17197,-142.25721,580.381333,14.192318,14.281917,14.525945
8927,1.4,12.751795,-142.25721,365.0075,12.773162,12.872643,13.142945
8928,1.4,11.33162,-142.25721,267.374,11.354262,11.46606,11.768803
8929,1.4,9.911446,-142.25721,219.462,9.935725,10.063295,10.407028
8930,1.4,8.491271,-142.25721,208.533333,8.517734,8.666202,9.063197
8931,1.4,7.071096,-142.25721,223,7.100617,7.278051,7.746653
8932,1.4,5.650921,-142.25721,268.206,5.685025,5.905148,6.474065
8933,1.4,4.230747,-142.25721,362.78,4.272476,4.561284,5.277329
8934,1.4,2.810572,-142.25721,571.744667,2.86747,3.282324,4.221453
8935,1.4,1.390397,-142.25721,1076.999333,1.491479,2.185355,3.43874
8936,1.5,15.492144,-145.358053,1078.47375,15.798913,15.583787,15.510636
8937,1.5,14.09197,-145.358053,611.043,14.427454,14.191552,14.111261
8938,1.5,12.691795,-145.358053,364.75,13.062088,12.801051,12.712062
8939,1.5,11.29162,-145.358053,275.506,11.704951,11.412914,11.313105
8940,1.5,9.891446,-145.358053,221.332,10.359274,10.028126,9.914492
8941,1.5,8.491271,-145.358053,210.5975,9.030185,8.648293,8.516391
8942,1.5,7.091096,-145.358053,217.487,7.726246,7.276237,7.119106
8943,1.5,5.690921,-145.358053,265.54,6.462701,5.917368,5.723234
8944,1.5,4.290747,-145.358053,355.923,5.268692,4.583433,4.330141
8945,1.5,2.890572,-145.358053,601.85,4.203891,3.30476,2.943775
8946,1.5,1.490397,-145.358053,1066.9525,3.392236,2.180826,1.581924
8947,1.5,15.492144,-143.857632,1286.6325,15.583746,15.511388,15.582998
8948,1.5,14.09197,-143.857632,713.491,14.191508,14.112013,14.19076
8949,1.5,12.691795,-143.857632,397.012,12.801001,12.712814,12.800255
8950,1.5,11.29162,-143.857632,287.424,11.412859,11.313857,11.412114
8951,1.5,9.891446,-143.857632,236.363,10.028063,9.915243,10.02732
8952,1.5,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
8953,1.5,7.091096,-143.857632,231.641,7.27615,7.119857,7.275416
8954,1.5,5.690921,-143.857632,283.71,5.917262,5.723984,5.916537
8955,1.5,4.290747,-143.857632,389.592,4.583295,4.330888,4.582589
8956,1.5,2.890572,-143.857632,686.883,3.304569,2.944517,3.303909
8957,1.5,1.490397,-143.857632,1254.50875,2.180536,1.582638,2.18002
8958,1.5,15.492144,-142.35721,1077.3475,15.511388,15.583787,15.798175
8959,1.5,14.09197,-142.35721,597.377,14.112013,14.191553,14.426719
8960,1.5,12.691795,-142.35721,359.759,12.712814,12.801051,13.061357
8961,1.5,11.29162,-142.35721,268.175,11.313857,11.412914,11.704225
8962,1.5,9.891446,-142.35721,218.868,9.915243,10.028126,10.358556
8963,1.5,8.491271,-142.35721,208.64875,8.517142,8.648293,9.029477
8964,1.5,7.091096,-142.35721,222.055,7.119857,7.276237,7.725555
8965,1.5,5.690921,-142.35721,272.802,5.723984,5.917369,6.462038
8966,1.5,4.290747,-142.35721,354.333,4.330888,4.583433,5.268079
8967,1.5,2.890572,-142.35721,592.354,2.944517,3.304761,4.203373
8968,1.5,1.490397,-142.35721,1052.095,1.582638,2.180827,3.391904
8969,1.6,15.392144,-145.258053,1057.496667,15.681993,15.474936,15.41101
8970,1.6,14.01197,-145.258053,625.676,14.328686,14.101772,14.031665
8971,1.6,12.631795,-145.258053,370.858667,12.981037,12.730124,12.652501
8972,1.6,11.25162,-145.258053,268.154167,11.641012,11.360541,11.273584
8973,1.6,9.871446,-145.258053,223.629333,10.311584,9.993874,9.895018
8974,1.6,8.491271,-145.258053,213.466667,8.997452,8.631506,8.516973
8975,1.6,7.111096,-145.258053,221.514667,7.706445,7.275852,7.139752
8976,1.6,5.730921,-145.258053,263.255833,6.452456,5.93152,5.763943
8977,1.6,4.350747,-145.258053,364.068667,5.262021,4.608427,4.390875
8978,1.6,2.970572,-145.258053,619.092,4.189665,3.331972,3.024283
8979,1.6,1.590397,-145.258053,1040.582667,3.350745,2.18546,1.680049
8980,1.6,15.392144,-143.857632,1211.158,15.484265,15.41144,15.483517
8981,1.6,14.01197,-143.857632,713.491,14.112009,14.032063,14.111261
8982,1.6,12.631795,-143.857632,397.012,12.741463,12.65286,12.740717
8983,1.6,11.25162,-143.857632,276.32125,11.373246,11.273896,11.372501
8984,1.6,9.871446,-143.857632,236.363,10.008313,9.895268,10.007571
8985,1.6,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
8986,1.6,7.111096,-143.857632,231.641,7.295673,7.139808,7.294939
8987,1.6,5.730921,-143.857632,273.55,5.955817,5.763832,5.955092
8988,1.6,4.350747,-143.857632,389.592,4.639658,4.390493,4.638951
8989,1.6,2.970572,-143.857632,686.883,3.375034,3.023385,3.37437
8990,1.6,1.590397,-143.857632,1178.764,2.250568,1.677813,2.250034
8991,1.6,15.392144,-142.45721,1053.874,15.411762,15.474936,15.681255
8992,1.6,14.01197,-142.45721,619.886667,14.032416,14.101772,14.32795
8993,1.6,12.631795,-142.45721,365.149333,12.653252,12.730124,12.980304
8994,1.6,11.25162,-142.45721,263.225833,11.274335,11.360542,11.640285
8995,1.6,9.871446,-142.45721,221.831333,9.895769,9.993874,10.310864
8996,1.6,8.491271,-142.45721,212.860833,8.517724,8.631506,8.996742
8997,1.6,7.111096,-142.45721,224.614,7.140502,7.275853,7.70575
8998,1.6,5.730921,-142.45721,266.545833,5.764692,5.931521,6.451788
8999,1.6,4.350747,-142.45721,361.474667,4.391622,4.608428,5.261398
9000,1.6,2.970572,-142.45721,607.692,3.025025,3.331973,4.189131
9001,1.6,1.590397,-142.45721,1027.512667,1.680766,2.185461,3.350387
9002,1.7,15.292144,-145.158053,1057.496667,15.56548,15.366617,15.312042
9003,1.7,13.93197,-145.158053,583.76,14.230385,14.012587,13.95279
9004,1.7,12.571795,-145.158053,370.858667,12.90053,12.659874,12.593737
9005,1.7,11.21162,-145.158053,268.154167,11.577722,11.308952,11.234956
9006,1.7,9.851446,-145.158053,223.629333,10.264686,9.960548,9.876559
9007,1.7,8.491271,-145.158053,213.466667,8.965716,8.615846,8.518729
9008,1.7,7.131096,-145.158053,221.514667,7.687945,7.276897,7.16179
9009,1.7,5.770921,-145.158053,263.255833,6.443996,5.947589,5.806364
9010,1.7,4.410747,-145.158053,364.068667,5.257928,4.636222,4.453834
9011,1.7,3.050572,-145.158053,580.911667,4.179317,3.363842,3.107984
9012,1.7,1.690397,-145.158053,1040.582667,3.314774,2.199197,1.783997
9013,1.7,15.292144,-143.857632,1211.158,15.384791,15.311493,15.384043
9014,1.7,13.93197,-143.857632,664.54875,14.032515,13.952114,14.031768
9015,1.7,12.571795,-143.857632,397.012,12.681929,12.592908,12.681183
9016,1.7,11.21162,-143.857632,276.32125,11.333636,11.233935,11.332891
9017,1.7,9.851446,-143.857632,236.363,9.988565,9.875294,9.987822
9018,1.7,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
9019,1.7,7.131096,-143.857632,231.641,7.315199,7.159759,7.314465
9020,1.7,5.770921,-143.857632,273.55,5.994391,5.803682,5.993666
9021,1.7,4.410747,-143.857632,389.592,4.696111,4.450108,4.695403
9022,1.7,3.050572,-143.857632,639.6575,3.445916,3.102312,3.445248
9023,1.7,1.690397,-143.857632,1178.764,2.322794,1.77352,2.322244
9024,1.7,15.292144,-142.55721,1053.874,15.312793,15.366617,15.564741
9025,1.7,13.93197,-142.55721,580.535833,13.953542,14.012587,14.229648
9026,1.7,12.571795,-142.55721,365.149333,12.594489,12.659874,12.899797
9027,1.7,11.21162,-142.55721,263.225833,11.235708,11.308952,11.576993
9028,1.7,9.851446,-142.55721,221.831333,9.87731,9.960549,10.263964
9029,1.7,8.491271,-142.55721,212.860833,8.51948,8.615846,8.965003
9030,1.7,7.131096,-142.55721,224.614,7.16254,7.276898,7.687247
9031,1.7,5.770921,-142.55721,266.545833,5.807113,5.94759,6.443321
9032,1.7,4.410747,-142.55721,361.474667,4.454581,4.636222,5.257297
9033,1.7,3.050572,-142.55721,570.2725,3.108725,3.363843,4.178767
9034,1.7,1.690397,-142.55721,1027.512667,1.784714,2.199198,3.314389
9035,1.8,15.192144,-145.058053,1024.89625,15.449382,15.258839,15.213744
9036,1.8,13.85197,-145.058053,569.657,14.13256,13.924008,13.874649
9037,1.8,12.511795,-145.058053,378.216,12.820578,12.590313,12.535784
9038,1.8,11.17162,-145.058053,262.635,11.515092,11.258156,11.197232
9039,1.8,9.831446,-145.058053,228.939,10.218591,9.928159,9.859121
9040,1.8,8.491271,-145.058053,214.6275,8.934986,8.601321,8.521659
9041,1.8,7.151096,-145.058053,223.12,7.670756,7.279371,7.185207
9042,1.8,5.810921,-145.058053,261.327,6.437326,5.96556,5.85046
9043,1.8,4.470747,-145.058053,371.764,5.256421,4.666765,4.518926
9044,1.8,3.130572,-145.058053,566.121,4.172876,3.40024,3.194627
9045,1.8,1.790397,-145.058053,1001.36875,3.284503,2.221868,1.892809
9046,1.8,15.192144,-143.857632,1128.79125,15.285324,15.211546,15.284576
9047,1.8,13.85197,-143.857632,628.763,13.953028,13.872166,13.95228
9048,1.8,12.511795,-143.857632,397.012,12.622399,12.532955,12.621653
9049,1.8,11.17162,-143.857632,271.85,11.294028,11.193975,11.293284
9050,1.8,9.831446,-143.857632,236.363,9.968818,9.85532,9.968075
9051,1.8,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
9052,1.8,7.151096,-143.857632,231.641,7.334728,7.17971,7.333994
9053,1.8,5.810921,-143.857632,266.238,6.032984,5.843534,6.032258
9054,1.8,4.470747,-143.857632,389.592,4.75265,4.509733,4.751942
9055,1.8,3.130572,-143.857632,603.994,3.517189,3.181292,3.516518
9056,1.8,1.790397,-143.857632,1093.98375,2.397016,1.869676,2.396452
9057,1.8,15.192144,-142.65721,1014.535,15.214496,15.258839,15.448642
9058,1.8,13.85197,-142.65721,570.553,13.8754,13.924008,14.131822
9059,1.8,12.511795,-142.65721,371.553,12.536535,12.590313,12.819844
9060,1.8,11.17162,-142.65721,261.841,11.197983,11.258157,11.514362
9061,1.8,9.831446,-142.65721,223.813,9.859872,9.928159,10.217866
9062,1.8,8.491271,-142.65721,215.4525,8.522409,8.601321,8.934271
9063,1.8,7.151096,-142.65721,226.617,7.185957,7.279371,7.670055
9064,1.8,5.810921,-142.65721,262.589,5.851208,5.96556,6.436646
9065,1.8,4.470747,-142.65721,368.992,4.519672,4.666766,5.25578
9066,1.8,3.130572,-142.65721,557.092,3.195367,3.40024,4.17231
9067,1.8,1.790397,-142.65721,991.68625,1.893525,2.221869,3.284092
9068,1.9,15.092144,-144.958053,986.639333,15.33371,15.151614,15.116131
9069,1.9,13.77197,-144.958053,584.534,14.035222,13.836047,13.797254
9070,1.9,12.451795,-144.958053,364.378333,12.741193,12.521451,12.47865
9071,1.9,11.13162,-144.958053,263.686,11.453132,11.208166,11.160419
9072,1.9,9.811446,-144.958053,228.826,10.173308,9.896714,9.842708
9073,1.9,8.491271,-144.958053,216.039167,8.905274,8.587936,8.52576
9074,1.9,7.171096,-144.958053,226.069333,7.654888,7.283272,7.209992
9075,1.9,5.850921,-144.958053,263.593333,6.432453,5.985414,5.896194
9076,1.9,4.530747,-144.958053,359.593333,5.2575,4.700005,4.586061
9077,1.9,3.210572,-144.958053,577.022,4.170358,3.441021,3.283979
9078,1.9,1.890397,-144.958053,965.76,3.260091,2.253204,2.005694
9079,1.9,15.092144,-143.857632,1062.208,15.185864,15.111601,15.185116
9080,1.9,13.77197,-143.857632,628.763,13.873546,13.792218,13.872799
9081,1.9,12.451795,-143.857632,374.86,12.562874,12.473003,12.562128
9082,1.9,11.13162,-143.857632,271.85,11.254424,11.154015,11.253679
9083,1.9,9.811446,-143.857632,236.363,9.949071,9.835345,9.948329
9084,1.9,8.491271,-143.857632,220.05125,8.64822,8.517142,8.647481
9085,1.9,7.171096,-143.857632,231.641,7.354259,7.199662,7.353524
9086,1.9,5.850921,-143.857632,266.238,6.071594,5.883389,6.070869
9087,1.9,4.530747,-143.857632,371.655,4.809274,4.569368,4.808564
9088,1.9,3.210572,-143.857632,603.994,3.58883,3.260322,3.588155
9089,1.9,1.890397,-143.857632,1029.045,2.473055,1.966216,2.472478
9090,1.9,15.092144,-142.75721,981.754,15.116883,15.151614,15.332969
9091,1.9,13.77197,-142.75721,583.838,13.798005,13.836048,14.034484
9092,1.9,12.451795,-142.75721,356.958333,12.479402,12.521451,12.740457
9093,1.9,11.13162,-142.75721,265.789333,11.16117,11.208166,11.452401
9094,1.9,9.811446,-142.75721,225.933333,9.843459,9.896714,10.172583
9095,1.9,8.491271,-142.75721,217.979167,8.52651,8.587936,8.904556
9096,1.9,7.171096,-142.75721,226.916667,7.210741,7.283272,7.654183
9097,1.9,5.850921,-142.75721,263.481333,5.896942,5.985415,6.431768
9098,1.9,4.530747,-142.75721,355.798333,4.586805,4.700005,5.256851
9099,1.9,3.210572,-142.75721,566.956667,3.284717,3.441022,4.169778
9100,1.9,1.890397,-142.75721,954.224667,2.006407,2.253205,3.259653
9101,1,15.992144,-145.858053,1068.225333,16.389308,16.135617,16.018202
9102,1,0.990397,-145.858053,1045.468667,3.675065,2.292344,1.225592
9103,1,15.992144,-144.524439,1445.973,16.157089,16.025015,16.032049
9104,1,0.990397,-144.524439,1422.704,2.438895,1.302994,1.394944
9105,1,15.992144,-143.190824,1438.795,16.0328,16.025015,16.156344
9106,1,0.990397,-143.190824,1422.612,1.395482,1.302995,2.438588
9107,1,15.992144,-141.85721,1061.685333,16.018954,16.135618,16.388574
9108,1,0.990397,-141.85721,1040.069333,1.226207,2.292346,3.674862
9109,1.1,15.892144,-145.758053,1068.225333,16.270484,16.024275,15.915471
9110,1.1,1.090397,-145.758053,1045.468667,3.609201,2.252793,1.273639
9111,1.1,15.892144,-144.491105,1445.973,16.053582,15.92379,15.934012
9112,1.1,1.090397,-144.491105,1422.704,2.452587,1.365564,1.487511
9113,1.1,15.892144,-143.224158,1438.795,15.934763,15.92379,16.052837
9114,1.1,1.090397,-143.224158,1422.612,1.488067,1.365565,2.452251
9115,1.1,15.892144,-141.95721,1061.685333,15.916223,16.024276,16.269749
9116,1.1,1.090397,-141.95721,1040.069333,1.27429,2.252794,3.608974
9117,1.2,15.792144,-145.658053,1107.775,16.152025,15.913411,15.813337
9118,1.2,1.190397,-145.658053,1084.95375,3.547755,2.221555,1.335005
9119,1.2,15.792144,-144.457772,1420.73125,15.950101,15.82262,15.83607
9120,1.2,1.190397,-144.457772,1397.2925,2.470704,1.433165,1.581688
9121,1.2,15.792144,-143.257491,1415.8025,15.836821,15.82262,15.949356
9122,1.2,1.190397,-143.257491,1397.07,1.582258,1.433166,2.47034
9123,1.2,15.792144,-142.05721,1096.245,15.814088,15.913411,16.151289
9124,1.2,1.190397,-142.05721,1078.37,1.335682,2.221557,3.547502
9125,1.3,15.692144,-145.558053,1106.541333,16.033938,15.803035,15.711811
9126,1.3,1.290397,-145.558053,1085.186667,3.49096,2.198986,1.407949
9127,1.3,15.692144,-144.424439,1341.987,15.846645,15.721506,15.738224
9128,1.3,1.290397,-144.424439,1316.755,2.49315,1.505118,1.677201
9129,1.3,15.692144,-143.290824,1342.164,15.738975,15.721506,15.8459
9130,1.3,1.290397,-143.290824,1317.835,1.677783,1.505118,2.492759
9131,1.3,15.692144,-142.15721,1101.290667,15.712563,15.803035,16.033201
9132,1.3,1.290397,-142.15721,1076.999333,1.408644,2.198987,3.490681
9133,1.4,15.592144,-145.458053,1106.541333,15.916231,15.693156,15.610907
9134,1.4,1.390397,-145.458053,1085.186667,3.439045,2.185354,1.490772
9135,1.4,15.592144,-144.391105,1341.987,15.743215,15.620448,15.640476
9136,1.4,1.390397,-144.391105,1316.755,2.519809,1.580829,1.773835
9137,1.4,15.592144,-143.324158,1342.164,15.641227,15.620448,15.74247
9138,1.4,1.390397,-143.324158,1317.835,1.774429,1.580829,2.519392
9139,1.4,15.592144,-142.25721,1101.290667,15.611659,15.693156,15.915494
9140,1.4,1.390397,-142.25721,1076.999333,1.491479,2.185355,3.43874
9141,1.5,15.492144,-145.358053,1078.47375,15.798913,15.583787,15.510636
9142,1.5,1.490397,-145.358053,1066.9525,3.392236,2.180826,1.581924
9143,1.5,15.492144,-144.357772,1278.690833,15.639811,15.519448,15.542829
9144,1.5,1.490397,-144.357772,1247.039167,2.550549,1.659783,1.871418
9145,1.5,15.492144,-143.357491,1280.145,15.543579,15.519449,15.639066
9146,1.5,1.490397,-143.357491,1244.320833,1.87202,1.659784,2.550107
9147,1.5,15.492144,-142.35721,1077.3475,15.511388,15.583787,15.798175
9148,1.5,1.490397,-142.35721,1052.095,1.582638,2.180827,3.391904
9149,1.6,15.392144,-145.258053,1057.496667,15.681993,15.474936,15.41101
9150,1.6,1.590397,-145.258053,1040.582667,3.350745,2.18546,1.680049
9151,1.6,15.392144,-144.324439,1202.169333,15.536435,15.418508,15.445284
9152,1.6,1.590397,-144.324439,1172.691333,2.585224,1.741541,1.969807
9153,1.6,15.392144,-143.390824,1203.608667,15.446034,15.418508,15.535689
9154,1.6,1.590397,-143.390824,1168.236667,1.970417,1.741542,2.584759
9155,1.6,15.392144,-142.45721,1053.874,15.411762,15.474936,15.681255
9156,1.6,1.590397,-142.45721,1027.512667,1.680766,2.185461,3.350387
9157,1.7,15.292144,-145.158053,1057.496667,15.56548,15.366617,15.312042
9158,1.7,1.690397,-145.158053,1040.582667,3.314774,2.199197,1.783997
9159,1.7,15.292144,-144.291105,1202.169333,15.433086,15.317627,15.347842
9160,1.7,1.690397,-144.291105,1172.691333,2.623679,1.825725,2.068887
9161,1.7,15.292144,-143.424158,1203.608667,15.348592,15.317627,15.43234
9162,1.7,1.690397,-143.424158,1168.236667,2.069505,1.825726,2.623192
9163,1.7,15.292144,-142.55721,1053.874,15.312793,15.366617,15.564741
9164,1.7,1.690397,-142.55721,1027.512667,1.784714,2.199198,3.314389
9165,1.8,15.192144,-145.058053,1024.89625,15.449382,15.258839,15.213744
9166,1.8,1.790397,-145.058053,1001.36875,3.284503,2.221868,1.892809
9167,1.8,15.192144,-144.257772,1121.896667,15.329764,15.216808,15.250507
9168,1.8,1.790397,-144.257772,1088.975833,2.665749,1.912015,2.168565
9169,1.8,15.192144,-143.457491,1123.536667,15.251257,15.216808,15.329018
9170,1.8,1.790397,-143.457491,1085.664167,2.169189,1.912015,2.665242
9171,1.8,15.192144,-142.65721,1014.535,15.214496,15.258839,15.448642
9172,1.8,1.790397,-142.65721,991.68625,1.893525,2.221869,3.284092
9173,1.9,15.092144,-144.958053,986.639333,15.33371,15.151614,15.116131
9174,1.9,1.890397,-144.958053,965.76,3.260091,2.253204,2.005694
9175,1.9,15.092144,-144.224439,1065.507,15.226472,15.116052,15.15328
9176,1.9,1.890397,-144.224439,1030.041,2.711267,2.000138,2.26876
9177,1.9,15.092144,-143.490824,1065.275,15.154029,15.116052,15.225726
9178,1.9,1.890397,-143.490824,1029.587,2.26939,2.000138,2.710741
9179,1.9,15.092144,-142.75721,981.754,15.116883,15.151614,15.332969
9180,1.9,1.890397,-142.75721,954.224667,2.006407,2.253205,3.259653
9181,1,15.992144,-145.858053,1068.225333,16.389308,16.135617,16.018202
9182,1,8.491271,-145.858053,203.299167,9.208401,8.748908,8.531081
9183,1,0.990397,-145.858053,1045.468667,3.675065,2.292344,1.225592
